original_smiles,fragment_smiles,fragment
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1,*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1ccc(OC)cc1,*c1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1,*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCOc1ccc(OC)cc1,*CCCOc1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1nc2ccccc2o1,*c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*[C@H](CC)C(=O)[O-],*[C@H](CC)C(=O)[O-]
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1,*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1ccc(OC)cc1,*c1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1,*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCOc1ccc(OC)cc1,*CCCOc1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1nc2ccccc2o1,*c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*[C@H](CC)C(=O)[O-],*[C@H](CC)C(=O)[O-]
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1,*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1ccc(OC)cc1,*c1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1,*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1
N#Cc1cc(N2CCC(C(=O)N3N=CC[C@H]3c3cc(F)cc(F)c3)CC2)ncn1,*N1N=CC[C@H]1c1cc(F)cc(F)c1,*N1N=CC[C@H]1c1cc(F)cc(F)c1
N#Cc1cc(N2CCC(C(=O)N3N=CC[C@H]3c3cc(F)cc(F)c3)CC2)ncn1,*C(=O)C1CCN(c2cc(C#N)ncn2)CC1,*C(=O)C1CCN(c2cc(C#N)ncn2)CC1
N#Cc1cc(N2CCC(C(=O)N3N=CC[C@H]3c3cc(F)cc(F)c3)CC2)ncn1,*c1cc(C#N)ncn1,*c1cc(C#N)ncn1
N#Cc1cc(N2CCC(C(=O)N3N=CC[C@H]3c3cc(F)cc(F)c3)CC2)ncn1,*N1CCC(C(=O)N2N=CC[C@H]2c2cc(F)cc(F)c2)CC1,*N1CCC(C(=O)N2N=CC[C@H]2c2cc(F)cc(F)c2)CC1
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,*C(=O)c1cc2c(F)ccc(C)c2[nH]1,*C(=O)c1cc2c(F)ccc(C)c2[nH]1
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,*N[C@@H]1CCC[C@H](N2CC[C@H](N(C)S(C)(=O)=O)C2)C1,*N[C@@H]1CCC[C@H](N2CC[C@H](N(C)S(C)(=O)=O)C2)C1
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,*S(C)(=O)=O,*S(C)(=O)=O
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,*[C@H]1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)C1,*[C@H]1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)C1
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,*N1CC[C@H](N(C)S(C)(=O)=O)C1,*N1CC[C@H](N(C)S(C)(=O)=O)C1
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,*[C@H]1CCC[C@@H](NC(=O)c2cc3c(F)ccc(C)c3[nH]2)C1,*[C@H]1CCC[C@@H](NC(=O)c2cc3c(F)ccc(C)c3[nH]2)C1
Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)[nH]c12,*N(C)[C@H]1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)C1,*N(C)[C@H]1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)C1
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*Nc1cccc(C(F)(F)F)c1,*Nc1cccc(C(F)(F)F)c1
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*Nc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,*Nc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*C(C)C,*C(C)C
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*c1nn(C(C)C)c2ncnc(N)c12,*c1nn(C(C)C)c2ncnc(N)c12
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1,*c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,*c1cccc(CO)c1,*c1cccc(CO)c1
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,*c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,*c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,*c1c(Cl)cccc1Cl,*c1c(Cl)cccc1Cl
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,*c1cc2cnc(Nc3cccc(CO)c3)nc2n(C)c1=O,*c1cc2cnc(Nc3cccc(CO)c3)nc2n(C)c1=O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*O,*O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(=O)CC[C@H](C)[C@@H](O)C=CC(=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O)CC,*C(=O)CC[C@H](C)[C@@H](O)C=CC(=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(=O)C=C(C)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*C(=O)C=C(C)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@H](O)[C@@H](C)CCC(=O)O,*C[C@H](O)[C@@H](C)CCC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC(=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O)CC,*CC(=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC(=O)O,*CC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(C)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*C(C)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*O,*O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(=O)CC[C@H](C)[C@@H](O)C=CC(=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O)CC,*C(=O)CC[C@H](C)[C@@H](O)C=CC(=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(=O)C=C(C)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*C(=O)C=C(C)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@H](O)[C@@H](C)CCC(=O)O,*C[C@H](O)[C@@H](C)CCC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC(=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O)CC,*CC(=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*CC(=O)O,*CC(=O)O
CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)=C[C@H](C)CC=CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(C)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*C(C)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)C=CC[C@@H](C)C=C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1,*[C@H](C)C1CC1,*[C@H](C)C1CC1
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1,*c1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12,*c1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1,*c1ccc(F)c(Cl)c1,*c1ccc(F)c(Cl)c1
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1,*c1nc(N[C@H](C)C2CC2)c2ccccc2n1,*c1nc(N[C@H](C)C2CC2)c2ccccc2n1
Fc1ccc(Cn2c3[n+](c4ccccc42)CCCN3)cc1,*Cc1ccc(F)cc1,*Cc1ccc(F)cc1
Fc1ccc(Cn2c3[n+](c4ccccc42)CCCN3)cc1,*n1c2[n+](c3ccccc31)CCCN2,*n1c2[n+](c3ccccc31)CCCN2
NCc1nn(-c2ccccc2)c2c1CCC2,*c1ccccc1,*c1ccccc1
NCc1nn(-c2ccccc2)c2c1CCC2,*n1nc(CN)c2c1CCC2,*n1nc(CN)c2c1CCC2
c1ccc(C(CCNC2CCNCC2)c2ccccc2)cc1,*C1CCNCC1,*C1CCNCC1
c1ccc(C(CCNC2CCNCC2)c2ccccc2)cc1,*CCC(c1ccccc1)c1ccccc1,*CCC(c1ccccc1)c1ccccc1
CCOC(=O)c1cc(C(C)(C)C)oc1CN,*OCC,*OCC
CCOC(=O)c1cc(C(C)(C)C)oc1CN,*C(=O)c1cc(C(C)(C)C)oc1CN,*C(=O)c1cc(C(C)(C)C)oc1CN
Fc1ccc(Nc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1Cl,*c1ccc(F)c(Cl)c1,*c1ccc(F)c(Cl)c1
Fc1ccc(Nc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1Cl,*c1c2c(nc3cc(Cl)ccc13)CCCC2,*c1c2c(nc3cc(Cl)ccc13)CCCC2
Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,*c1cccc(Cl)c1,*c1cccc(Cl)c1
Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,*c1nc(NCc2ccco2)c2ccccc2n1,*c1nc(NCc2ccco2)c2ccccc2n1
Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,*Cc1ccco1,*Cc1ccco1
Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,*c1nc(Nc2cccc(Cl)c2)nc2ccccc12,*c1nc(Nc2cccc(Cl)c2)nc2ccccc12
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1,*[C@H](C)C1CC1,*[C@H](C)C1CC1
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1,*c1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12,*c1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1,*c1ccc(F)c(Cl)c1,*c1ccc(F)c(Cl)c1
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1,*c1nc(N[C@H](C)C2CC2)c2ccccc2n1,*c1nc(N[C@H](C)C2CC2)c2ccccc2n1
Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,*c1cccc(Cl)c1,*c1cccc(Cl)c1
Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,*c1nc(NCc2ccco2)c2ccccc2n1,*c1nc(NCc2ccco2)c2ccccc2n1
Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,*Cc1ccco1,*Cc1ccco1
Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,*c1nc(Nc2cccc(Cl)c2)nc2ccccc12,*c1nc(Nc2cccc(Cl)c2)nc2ccccc12
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1,*[C@H](C)C1CC1,*[C@H](C)C1CC1
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1,*c1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12,*c1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1,*c1ccc(F)c(Cl)c1,*c1ccc(F)c(Cl)c1
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1,*c1nc(N[C@H](C)C2CC2)c2cccc(C3=CCNCC3)c2n1,*c1nc(N[C@H](C)C2CC2)c2cccc(C3=CCNCC3)c2n1
Cc1nc([N+](=O)[O-])cn1Cc1ccc(F)cc1,*Cc1ccc(F)cc1,*Cc1ccc(F)cc1
Cc1nc([N+](=O)[O-])cn1Cc1ccc(F)cc1,*n1cc([N+](=O)[O-])nc1C,*n1cc([N+](=O)[O-])nc1C
CCOC(=O)c1cc(C(C)(C)C)oc1CN,*OCC,*OCC
CCOC(=O)c1cc(C(C)(C)C)oc1CN,*C(=O)c1cc(C(C)(C)C)oc1CN,*C(=O)c1cc(C(C)(C)C)oc1CN
Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,*Cc1ccc(Cl)cc1,*Cc1ccc(Cl)cc1
Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,*n1c(N)nc2ccccc21,*n1c(N)nc2ccccc21
Fc1ccc(Nc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1Cl,*c1ccc(F)c(Cl)c1,*c1ccc(F)c(Cl)c1
Fc1ccc(Nc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1Cl,*c1c2c(nc3cc(Cl)ccc13)CCCC2,*c1c2c(nc3cc(Cl)ccc13)CCCC2
NCCc1cc(S(N)(=O)=O)ccc1Oc1ccc(F)c(Cl)c1,*c1ccc(F)c(Cl)c1,*c1ccc(F)c(Cl)c1
NCCc1cc(S(N)(=O)=O)ccc1Oc1ccc(F)c(Cl)c1,*c1ccc(S(N)(=O)=O)cc1CCN,*c1ccc(S(N)(=O)=O)cc1CCN
NCc1nn(-c2ccccc2)c2c1CCC2,*c1ccccc1,*c1ccccc1
NCc1nn(-c2ccccc2)c2c1CCC2,*n1nc(CN)c2c1CCC2,*n1nc(CN)c2c1CCC2
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1,*[C@H](C)C1CC1,*[C@H](C)C1CC1
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1,*c1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12,*c1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1,*c1ccc(F)c(Cl)c1,*c1ccc(F)c(Cl)c1
C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1,*c1nc(N[C@H](C)C2CC2)c2cccc(C3=CCNCC3)c2n1,*c1nc(N[C@H](C)C2CC2)c2cccc(C3=CCNCC3)c2n1
